roi,cell_id,leiden_cluster,umap_1,umap_2,n_genes,total_counts,cell_type
Sample_007_Region,114506-sample_1_lv_0046706_007,0,-6.4831023,9.098016,0,276,Undifferentiated_KC
Sample_007_Region,114507-sample_1_lv_0046706_007,1,12.277951,9.8894005,0,133,Undifferentiated_KC
Sample_007_Region,114508-sample_1_lv_0046706_007,29,3.6866329,3.561821,0,95,Undifferentiated_KC
Sample_007_Region,114509-sample_1_lv_0046706_007,4,14.984088,6.847306,0,148,Undifferentiated_KC
Sample_007_Region,114510-sample_1_lv_0046706_007,29,2.901479,3.0450945,0,158,Undifferentiated_KC
Sample_007_Region,114511-sample_1_lv_0046706_007,6,13.899794,14.655924,0,308,Undifferentiated_KC
Sample_007_Region,114512-sample_1_lv_0046706_007,7,15.17739,12.354947,0,214,Undifferentiated_KC
Sample_007_Region,114513-sample_1_lv_0046706_007,15,6.117979,2.419695,0,226,Undifferentiated_KC
Sample_007_Region,114514-sample_1_lv_0046706_007,7,16.47075,12.354462,0,163,Undifferentiated_KC
Sample_007_Region,114515-sample_1_lv_0046706_007,7,14.332094,11.940317,0,319,Undifferentiated_KC
Sample_007_Region,114516-sample_1_lv_0046706_007,7,4.3794494,7.8404427,0,74,Undifferentiated_KC
Sample_007_Region,114517-sample_1_lv_0046706_007,0,-5.9477,6.95321,0,38,Undifferentiated_KC
Sample_007_Region,114518-sample_1_lv_0046706_007,0,-5.5191545,8.019786,0,30,Differentiated_KC
Sample_007_Region,114519-sample_1_lv_0046706_007,0,-5.024148,6.6613555,0,77,Undifferentiated_KC
Sample_007_Region,114520-sample_1_lv_0046706_007,5,9.027488,2.6439874,0,129,Mono_mac
Sample_007_Region,114521-sample_1_lv_0046706_007,5,13.234629,3.1703362,0,149,Pericyte_2
Sample_007_Region,114522-sample_1_lv_0046706_007,5,8.2962,3.3534307,0,155,Pericyte_1
Sample_007_Region,114523-sample_1_lv_0046706_007,13,8.976459,10.863071,0,402,Pericyte_1
Sample_007_Region,114524-sample_1_lv_0046706_007,4,15.310641,8.425304,0,213,Mono_mac
Sample_007_Region,114525-sample_1_lv_0046706_007,12,13.036877,8.025637,0,163,F1
Sample_007_Region,114526-sample_1_lv_0046706_007,12,13.143359,7.710673,0,44,DC2
Sample_007_Region,114527-sample_1_lv_0046706_007,2,9.187897,7.137193,0,571,F3
Sample_007_Region,114528-sample_1_lv_0046706_007,3,7.582022,5.783602,0,145,F1
Sample_007_Region,114529-sample_1_lv_0046706_007,9,9.497249,13.205486,0,330,F2
Sample_007_Region,114531-sample_1_lv_0046706_007,30,19.607956,3.5554502,0,127,F3
Sample_007_Region,114532-sample_1_lv_0046706_007,4,15.359857,9.361487,0,105,F1
Sample_007_Region,114533-sample_1_lv_0046706_007,14,10.780494,4.28678,0,111,F2
Sample_007_Region,114534-sample_1_lv_0046706_007,0,-5.4058237,7.757583,0,92,F1
Sample_007_Region,114535-sample_1_lv_0046706_007,0,-3.4530594,9.033509,0,182,F2
Sample_007_Region,114536-sample_1_lv_0046706_007,9,8.998055,15.29639,0,57,F3
Sample_007_Region,114537-sample_1_lv_0046706_007,8,12.384541,1.2960119,0,386,F2
Sample_007_Region,114538-sample_1_lv_0046706_007,0,-3.4972663,6.202798,0,143,F2
Sample_007_Region,114539-sample_1_lv_0046706_007,11,10.889493,10.748711,0,112,Undifferentiated_KC
Sample_007_Region,114540-sample_1_lv_0046706_007,31,10.450265,-2.0802674,0,170,Macro_1
Sample_007_Region,114541-sample_1_lv_0046706_007,0,-4.597864,6.498842,0,259,Undifferentiated_KC
Sample_007_Region,114542-sample_1_lv_0046706_007,20,16.294174,14.89462,0,336,Undifferentiated_KC
Sample_007_Region,114543-sample_1_lv_0046706_007,29,13.140225,-1.9982572,0,315,Undifferentiated_KC
Sample_007_Region,114544-sample_1_lv_0046706_007,8,12.17794,0.67119944,0,398,Undifferentiated_KC
Sample_007_Region,114545-sample_1_lv_0046706_007,24,5.9139905,-2.3355646,0,297,Undifferentiated_KC
Sample_007_Region,114546-sample_1_lv_0046706_007,14,11.133021,3.7979903,0,330,Undifferentiated_KC
Sample_007_Region,114547-sample_1_lv_0046706_007,23,6.070042,18.058714,0,544,Undifferentiated_KC
Sample_007_Region,114548-sample_1_lv_0046706_007,0,-4.2644606,7.7675967,0,26,Undifferentiated_KC
Sample_007_Region,114549-sample_1_lv_0046706_007,0,-3.6219683,5.899045,0,204,MigDC
Sample_007_Region,114550-sample_1_lv_0046706_007,6,12.100574,13.139705,0,434,Undifferentiated_KC
Sample_007_Region,114551-sample_1_lv_0046706_007,0,-3.2954922,6.935743,0,129,F2
Sample_007_Region,114552-sample_1_lv_0046706_007,1,12.27173,10.419286,0,476,F2
Sample_007_Region,114553-sample_1_lv_0046706_007,12,13.462727,6.3722386,0,90,F2
Sample_007_Region,114554-sample_1_lv_0046706_007,17,3.1666517,14.1127,0,84,F1
Sample_007_Region,114555-sample_1_lv_0046706_007,30,20.103426,3.8674712,0,62,F1
Sample_007_Region,114556-sample_1_lv_0046706_007,0,-4.0164757,7.178793,0,12,F1
Sample_007_Region,114557-sample_1_lv_0046706_007,17,5.1811624,9.751492,0,410,F2
Sample_007_Region,114558-sample_1_lv_0046706_007,0,-3.8917365,7.916943,0,150,F2
Sample_007_Region,114559-sample_1_lv_0046706_007,17,1.6027662,13.665188,0,358,F2
Sample_007_Region,114560-sample_1_lv_0046706_007,0,-3.1026733,6.947587,0,16,VE2
Sample_007_Region,114561-sample_1_lv_0046706_007,25,9.4714575,22.061934,0,535,F2
Sample_007_Region,114562-sample_1_lv_0046706_007,13,7.5464864,13.180405,0,101,F1
Sample_007_Region,114563-sample_1_lv_0046706_007,10,13.575414,8.7508135,0,346,Mono_mac
Sample_007_Region,114564-sample_1_lv_0046706_007,3,8.108926,5.2777476,0,299,F1
Sample_007_Region,114565-sample_1_lv_0046706_007,0,-4.6094766,6.735671,0,80,F1
Sample_007_Region,114566-sample_1_lv_0046706_007,2,12.4180565,7.30599,0,95,F1
Sample_007_Region,114567-sample_1_lv_0046706_007,1,11.515009,11.609776,0,86,Mono_mac
Sample_007_Region,114568-sample_1_lv_0046706_007,0,-5.4542036,8.713622,0,311,VE3
Sample_007_Region,114569-sample_1_lv_0046706_007,0,-5.2858224,8.595506,0,3,Differentiated_KC
Sample_007_Region,114570-sample_1_lv_0046706_007,0,-3.3563132,6.1091456,0,51,Differentiated_KC
Sample_007_Region,114571-sample_1_lv_0046706_007,0,-6.6407733,8.302679,0,20,Differentiated_KC
Sample_007_Region,114572-sample_1_lv_0046706_007,0,-4.8874407,7.846552,0,51,Differentiated_KC
Sample_007_Region,114573-sample_1_lv_0046706_007,0,-5.246126,5.443138,0,84,Differentiated_KC
Sample_007_Region,114574-sample_1_lv_0046706_007,7,4.2963824,8.22909,0,12,Differentiated_KC
Sample_007_Region,114575-sample_1_lv_0046706_007,7,3.4694757,6.003108,0,138,Undifferentiated_KC
Sample_007_Region,114576-sample_1_lv_0046706_007,0,-6.41781,8.065769,0,4,Differentiated_KC
Sample_007_Region,114577-sample_1_lv_0046706_007,7,3.755243,6.6565175,0,51,Undifferentiated_KC
Sample_007_Region,114578-sample_1_lv_0046706_007,7,4.2818255,7.5875177,0,111,Undifferentiated_KC
Sample_007_Region,114579-sample_1_lv_0046706_007,37,-2.6349127,9.203483,0,52,Undifferentiated_KC
Sample_007_Region,114580-sample_1_lv_0046706_007,0,-5.078282,7.4518704,0,41,Undifferentiated_KC
Sample_007_Region,114581-sample_1_lv_0046706_007,0,-3.6987565,8.136349,0,120,Undifferentiated_KC
Sample_007_Region,114582-sample_1_lv_0046706_007,0,-5.199616,6.4560027,0,8,Differentiated_KC
Sample_007_Region,114583-sample_1_lv_0046706_007,20,16.217785,14.746806,0,59,moDC
Sample_007_Region,114584-sample_1_lv_0046706_007,32,1.8082938,11.290942,0,314,F1
Sample_007_Region,114585-sample_1_lv_0046706_007,18,18.529371,2.7067926,0,31,LE1
Sample_007_Region,114586-sample_1_lv_0046706_007,19,20.012142,11.579684,0,49,moDC
Sample_007_Region,114587-sample_1_lv_0046706_007,18,14.645324,2.3954928,0,140,Tc
Sample_007_Region,114588-sample_1_lv_0046706_007,19,19.828524,11.280873,0,408,MigDC
Sample_007_Region,114589-sample_1_lv_0046706_007,3,11.163013,5.514871,0,85,Tc
Sample_007_Region,114590-sample_1_lv_0046706_007,5,13.713427,4.3497043,0,108,Macro_1
Sample_007_Region,114591-sample_1_lv_0046706_007,9,10.063014,13.521675,0,304,Mono_mac
Sample_007_Region,114592-sample_1_lv_0046706_007,12,13.352787,7.455629,0,102,Macro_1
Sample_007_Region,114593-sample_1_lv_0046706_007,3,11.463841,5.5689683,0,129,LE2
Sample_007_Region,114594-sample_1_lv_0046706_007,0,-5.184774,8.840793,0,49,F3
Sample_007_Region,114595-sample_1_lv_0046706_007,27,0.86508024,2.2414508,0,19,Macro_1
Sample_007_Region,114596-sample_1_lv_0046706_007,35,10.939086,16.615665,0,31,Macro_1
Sample_007_Region,114597-sample_1_lv_0046706_007,29,3.4074323,4.874271,0,215,Undifferentiated_KC
Sample_007_Region,114598-sample_1_lv_0046706_007,7,14.330598,11.86925,0,418,Undifferentiated_KC
Sample_007_Region,114599-sample_1_lv_0046706_007,7,4.3583884,8.306504,0,34,Differentiated_KC
Sample_007_Region,114600-sample_1_lv_0046706_007,0,-4.9118023,8.225705,0,14,Differentiated_KC
Sample_007_Region,114601-sample_1_lv_0046706_007,7,4.2179728,8.217935,0,5,Differentiated_KC
Sample_007_Region,114602-sample_1_lv_0046706_007,0,-6.094719,9.091525,0,23,Differentiated_KC
Sample_007_Region,114603-sample_1_lv_0046706_007,29,2.5496454,3.258554,0,225,Undifferentiated_KC
Sample_007_Region,114604-sample_1_lv_0046706_007,29,3.3806279,3.5238929,0,83,Undifferentiated_KC
Sample_007_Region,114605-sample_1_lv_0046706_007,7,15.664982,12.901215,0,150,Undifferentiated_KC
Sample_007_Region,114606-sample_1_lv_0046706_007,29,2.4716644,3.258375,0,163,Differentiated_KC
Sample_007_Region,114607-sample_1_lv_0046706_007,7,14.914149,11.089387,0,230,Undifferentiated_KC
Sample_007_Region,114608-sample_1_lv_0046706_007,0,-3.622417,8.619969,0,129,Undifferentiated_KC
Sample_007_Region,114609-sample_1_lv_0046706_007,29,3.0435154,2.4721403,0,223,Undifferentiated_KC
Sample_007_Region,114610-sample_1_lv_0046706_007,1,12.26169,9.591585,0,178,Undifferentiated_KC
Sample_007_Region,114611-sample_1_lv_0046706_007,0,-6.3389606,7.2744036,0,140,Undifferentiated_KC
Sample_007_Region,114612-sample_1_lv_0046706_007,0,-4.2396154,9.584514,0,121,Undifferentiated_KC
Sample_007_Region,114613-sample_1_lv_0046706_007,6,12.321778,13.538045,0,237,Undifferentiated_KC
Sample_007_Region,114614-sample_1_lv_0046706_007,10,13.973682,10.130854,0,656,Undifferentiated_KC
Sample_007_Region,114615-sample_1_lv_0046706_007,6,12.625914,14.134197,0,317,Undifferentiated_KC
Sample_007_Region,114616-sample_1_lv_0046706_007,7,14.874499,11.673338,0,533,Undifferentiated_KC
Sample_007_Region,114617-sample_1_lv_0046706_007,0,-5.759481,8.442315,0,99,Undifferentiated_KC
Sample_007_Region,114618-sample_1_lv_0046706_007,20,16.855465,14.788555,0,335,Undifferentiated_KC
Sample_007_Region,114619-sample_1_lv_0046706_007,0,-4.543069,6.830464,0,148,Undifferentiated_KC
Sample_007_Region,114620-sample_1_lv_0046706_007,7,16.224318,12.300682,0,227,Undifferentiated_KC
Sample_007_Region,114621-sample_1_lv_0046706_007,29,3.0105157,2.8685236,0,238,Undifferentiated_KC
Sample_007_Region,114622-sample_1_lv_0046706_007,11,10.214912,10.468341,0,211,Undifferentiated_KC
Sample_007_Region,114623-sample_1_lv_0046706_007,0,-4.7438745,6.3372416,0,57,Undifferentiated_KC
Sample_007_Region,114624-sample_1_lv_0046706_007,0,-3.2386913,7.4476686,0,19,Undifferentiated_KC
Sample_007_Region,114625-sample_1_lv_0046706_007,7,15.929331,11.688696,0,179,Undifferentiated_KC
Sample_007_Region,114626-sample_1_lv_0046706_007,0,-4.8519607,7.573239,0,179,Undifferentiated_KC
Sample_007_Region,114627-sample_1_lv_0046706_007,0,-4.58223,6.625351,0,152,Undifferentiated_KC
Sample_007_Region,114628-sample_1_lv_0046706_007,0,-5.0480494,5.5700054,0,283,F1
Sample_007_Region,114629-sample_1_lv_0046706_007,5,13.396111,3.8165972,0,567,Mono_mac
Sample_007_Region,114630-sample_1_lv_0046706_007,12,13.433807,6.760048,0,286,F1
Sample_007_Region,114631-sample_1_lv_0046706_007,5,12.910579,3.442045,0,716,Mono_mac
Sample_007_Region,114632-sample_1_lv_0046706_007,11,13.36234,8.889553,0,415,VE3
Sample_007_Region,114633-sample_1_lv_0046706_007,2,9.526035,7.36538,0,121,Tc
Sample_007_Region,114634-sample_1_lv_0046706_007,6,12.1387005,13.333617,0,303,F2
Sample_007_Region,114635-sample_1_lv_0046706_007,25,9.314511,22.039276,0,670,F2
Sample_007_Region,114636-sample_1_lv_0046706_007,29,13.230969,-2.0520763,0,313,VE2
Sample_007_Region,114637-sample_1_lv_0046706_007,0,-5.907834,6.6180854,0,227,F3
Sample_007_Region,114638-sample_1_lv_0046706_007,3,8.236134,5.8273754,0,634,F3
Sample_007_Region,114639-sample_1_lv_0046706_007,1,8.445772,6.6198826,0,315,F2
Sample_007_Region,114640-sample_1_lv_0046706_007,1,7.621574,7.9871063,0,147,F2
Sample_007_Region,114641-sample_1_lv_0046706_007,1,9.031915,7.978438,0,49,F1
Sample_007_Region,114642-sample_1_lv_0046706_007,24,11.695405,-2.7992003,0,89,Th
Sample_007_Region,114643-sample_1_lv_0046706_007,2,9.935581,6.340588,0,142,F3
Sample_007_Region,114644-sample_1_lv_0046706_007,15,4.7947464,11.063899,0,51,F1
Sample_007_Region,114645-sample_1_lv_0046706_007,0,-6.3466253,6.540066,0,63,F1
Sample_007_Region,114646-sample_1_lv_0046706_007,24,5.8678217,-2.4046824,0,609,F2
Sample_007_Region,114647-sample_1_lv_0046706_007,0,-6.1003423,5.740133,0,106,F1
Sample_007_Region,114648-sample_1_lv_0046706_007,3,5.7942033,4.2452426,0,109,Mono_mac
Sample_007_Region,114649-sample_1_lv_0046706_007,15,4.8219647,11.740655,0,69,F1
Sample_007_Region,114650-sample_1_lv_0046706_007,5,10.145467,3.6729438,0,101,F1
Sample_007_Region,114651-sample_1_lv_0046706_007,8,12.685444,1.6233464,0,195,F1
Sample_007_Region,114652-sample_1_lv_0046706_007,21,16.128954,17.140879,0,302,Mono_mac
Sample_007_Region,114653-sample_1_lv_0046706_007,0,-4.792111,9.225121,0,302,F1
Sample_007_Region,114654-sample_1_lv_0046706_007,4,15.603718,7.174166,0,109,F1
Sample_007_Region,114655-sample_1_lv_0046706_007,0,-3.68381,6.317765,0,45,F1
Sample_007_Region,114656-sample_1_lv_0046706_007,18,16.239641,2.0232153,0,514,Mono_mac
Sample_007_Region,114657-sample_1_lv_0046706_007,16,6.8517256,6.969443,0,124,F1
Sample_007_Region,114658-sample_1_lv_0046706_007,12,13.460284,6.269847,0,321,Macro_1
Sample_007_Region,114659-sample_1_lv_0046706_007,1,12.201427,10.638022,0,800,F1
Sample_007_Region,114660-sample_1_lv_0046706_007,2,10.015194,6.5237703,0,277,F3
Sample_007_Region,114661-sample_1_lv_0046706_007,1,12.6292305,9.592624,0,545,F1
Sample_007_Region,114662-sample_1_lv_0046706_007,3,8.247951,5.477649,0,153,F1
Sample_007_Region,114663-sample_1_lv_0046706_007,2,9.9658165,6.356141,0,176,F3
Sample_007_Region,114664-sample_1_lv_0046706_007,19,19.71003,11.121715,0,136,Mono_mac
Sample_007_Region,114665-sample_1_lv_0046706_007,19,19.702698,11.179761,0,718,Tc
Sample_007_Region,114666-sample_1_lv_0046706_007,2,11.28056,6.87396,0,252,Macro_1
Sample_007_Region,114667-sample_1_lv_0046706_007,25,19.100525,13.7050085,0,442,F1
Sample_007_Region,114668-sample_1_lv_0046706_007,30,15.60617,1.0346938,0,471,F2
Sample_007_Region,114669-sample_1_lv_0046706_007,12,12.787642,7.821132,0,144,Macro_1
Sample_007_Region,114670-sample_1_lv_0046706_007,10,13.641513,10.22456,0,436,F1
Sample_007_Region,114671-sample_1_lv_0046706_007,2,9.526848,12.580437,0,878,F1
Sample_007_Region,114672-sample_1_lv_0046706_007,2,10.136249,6.4977837,0,279,Macro_1
Sample_007_Region,114673-sample_1_lv_0046706_007,12,15.793058,4.961729,0,90,Macro_1
Sample_007_Region,114674-sample_1_lv_0046706_007,8,9.706811,1.5402476,0,249,F1
Sample_007_Region,114675-sample_1_lv_0046706_007,3,8.409149,5.248026,0,133,F3
Sample_007_Region,114676-sample_1_lv_0046706_007,14,12.458425,5.6407385,0,344,F2
Sample_007_Region,114677-sample_1_lv_0046706_007,4,14.529591,8.522371,0,45,Tc
Sample_007_Region,114678-sample_1_lv_0046706_007,2,10.689908,6.803113,0,202,F1
Sample_007_Region,114679-sample_1_lv_0046706_007,2,10.896045,7.6018844,0,1550,F1
Sample_007_Region,114680-sample_1_lv_0046706_007,2,11.4709635,6.740371,0,375,ILC1_3
Sample_007_Region,114681-sample_1_lv_0046706_007,2,9.391553,12.480448,0,1159,F1
Sample_007_Region,114682-sample_1_lv_0046706_007,12,12.381449,7.4942646,0,819,F3
Sample_007_Region,114683-sample_1_lv_0046706_007,3,7.4652205,4.90693,0,185,F1
Sample_007_Region,114684-sample_1_lv_0046706_007,0,-6.5675364,7.6405134,0,155,Pericyte_1
Sample_007_Region,114685-sample_1_lv_0046706_007,23,6.3589044,18.248158,0,635,Pericyte_1
Sample_007_Region,114686-sample_1_lv_0046706_007,4,14.8938,6.557971,0,209,F3
Sample_007_Region,114688-sample_1_lv_0046706_007,0,-5.032278,8.396375,0,404,F1
Sample_007_Region,114689-sample_1_lv_0046706_007,16,5.8940797,6.2782106,0,734,F1
Sample_007_Region,114690-sample_1_lv_0046706_007,1,9.704648,8.544654,0,465,Th
Sample_007_Region,114691-sample_1_lv_0046706_007,6,13.106715,15.447862,0,306,F2
Sample_007_Region,114692-sample_1_lv_0046706_007,34,2.5145445,17.425657,0,66,Pericyte_2
Sample_007_Region,114693-sample_1_lv_0046706_007,8,12.157901,1.5691298,0,337,Pericyte_1
Sample_007_Region,114694-sample_1_lv_0046706_007,0,-2.5527613,7.098519,0,177,Pericyte_1
Sample_007_Region,114695-sample_1_lv_0046706_007,0,-5.331309,7.3376384,0,1,Th
Sample_007_Region,114696-sample_1_lv_0046706_007,16,5.9608874,7.195981,0,473,Pericyte_1
Sample_007_Region,114697-sample_1_lv_0046706_007,9,10.177312,14.960417,0,786,F2
Sample_007_Region,114698-sample_1_lv_0046706_007,4,16.134108,9.723167,0,52,Macro_1
Sample_007_Region,114699-sample_1_lv_0046706_007,5,12.149792,5.4318333,0,962,ILC1_3
Sample_007_Region,114700-sample_1_lv_0046706_007,3,8.157639,4.168457,0,50,Macro_1
Sample_007_Region,114701-sample_1_lv_0046706_007,16,5.220948,6.6510005,0,217,Pericyte_1
Sample_007_Region,114702-sample_1_lv_0046706_007,27,1.3637463,5.1449966,0,280,Mono_mac
Sample_007_Region,114703-sample_1_lv_0046706_007,9,9.209503,14.366764,0,391,Mono_mac
Sample_007_Region,114704-sample_1_lv_0046706_007,5,12.638742,6.2947087,0,491,Mono_mac
Sample_007_Region,114705-sample_1_lv_0046706_007,16,6.326354,7.046843,0,355,Pericyte_1
Sample_007_Region,114706-sample_1_lv_0046706_007,4,13.95203,6.3540606,0,1058,F3
Sample_007_Region,114707-sample_1_lv_0046706_007,10,12.538131,9.0048,0,327,Mono_mac
Sample_007_Region,114708-sample_1_lv_0046706_007,12,13.417591,6.5017223,0,329,F1
Sample_007_Region,114709-sample_1_lv_0046706_007,1,12.673585,10.015621,0,135,F1
Sample_007_Region,114710-sample_1_lv_0046706_007,4,16.49045,6.818258,0,25,Th
Sample_007_Region,114711-sample_1_lv_0046706_007,4,15.335062,6.5107265,0,769,F1
Sample_007_Region,114712-sample_1_lv_0046706_007,1,12.523384,11.023471,0,78,F1
Sample_007_Region,114713-sample_1_lv_0046706_007,2,11.2704,6.4961057,0,43,F1
Sample_007_Region,114714-sample_1_lv_0046706_007,4,15.2240925,8.983718,0,40,Tc
Sample_007_Region,114715-sample_1_lv_0046706_007,1,12.608452,11.17617,0,14,Undifferentiated_KC
Sample_007_Region,114716-sample_1_lv_0046706_007,12,13.24018,6.808992,0,558,Mono_mac
Sample_007_Region,114717-sample_1_lv_0046706_007,0,-4.576989,6.4228005,0,625,Pericyte_1
Sample_007_Region,114718-sample_1_lv_0046706_007,27,1.4023889,4.987413,0,320,Pericyte_1
Sample_007_Region,114719-sample_1_lv_0046706_007,0,-4.5506735,6.8947763,0,237,Pericyte_2
Sample_007_Region,114720-sample_1_lv_0046706_007,5,12.754653,5.869661,0,715,F3
Sample_007_Region,114721-sample_1_lv_0046706_007,10,12.873975,9.05281,0,461,Pericyte_1
Sample_007_Region,114722-sample_1_lv_0046706_007,26,7.414361,-5.598579,0,695,Pericyte_1
Sample_007_Region,114723-sample_1_lv_0046706_007,26,10.152069,-4.6946306,0,751,Pericyte_2
Sample_007_Region,114724-sample_1_lv_0046706_007,0,-4.5975776,6.9738727,0,183,Pericyte_1
Sample_007_Region,114725-sample_1_lv_0046706_007,0,-3.300874,9.0164385,0,296,VE2
Sample_007_Region,114726-sample_1_lv_0046706_007,5,12.418177,6.1035686,0,1631,Pericyte_1
Sample_007_Region,114727-sample_1_lv_0046706_007,15,4.8754506,2.1066346,0,273,F1
Sample_007_Region,114728-sample_1_lv_0046706_007,4,15.194776,9.484933,0,987,Pericyte_1
Sample_007_Region,114729-sample_1_lv_0046706_007,0,-3.690282,7.0017285,0,519,Pericyte_1
Sample_007_Region,114730-sample_1_lv_0046706_007,2,9.360945,7.216002,0,341,F1
Sample_007_Region,114731-sample_1_lv_0046706_007,13,9.19885,11.942641,0,362,F1
Sample_007_Region,114732-sample_1_lv_0046706_007,23,6.605971,19.656916,0,433,F1
Sample_007_Region,114733-sample_1_lv_0046706_007,13,9.312441,9.575357,0,605,F2
Sample_007_Region,114734-sample_1_lv_0046706_007,2,9.969939,6.2106304,0,136,F1
Sample_007_Region,114735-sample_1_lv_0046706_007,2,9.475223,6.8989277,0,551,F1
Sample_007_Region,114736-sample_1_lv_0046706_007,9,9.132136,14.527942,0,152,F2
Sample_007_Region,114737-sample_1_lv_0046706_007,19,19.89123,13.58351,0,949,F1
Sample_007_Region,114738-sample_1_lv_0046706_007,0,-5.296384,8.058173,0,91,Mono_mac
Sample_007_Region,114739-sample_1_lv_0046706_007,12,13.094915,7.342143,0,434,F1
Sample_007_Region,114740-sample_1_lv_0046706_007,4,14.295044,8.271242,0,226,F1
Sample_007_Region,114741-sample_1_lv_0046706_007,2,11.299163,7.4594517,0,38,F1
Sample_007_Region,114742-sample_1_lv_0046706_007,33,0.7373975,20.843546,0,122,Macro_1
Sample_007_Region,114743-sample_1_lv_0046706_007,27,-0.34981155,0.42139122,0,129,Pericyte_1
Sample_007_Region,114744-sample_1_lv_0046706_007,0,-6.063026,6.226586,0,189,Pericyte_1
Sample_007_Region,114745-sample_1_lv_0046706_007,10,13.818128,9.569538,0,335,Pericyte_1
Sample_007_Region,114746-sample_1_lv_0046706_007,0,-2.6106846,7.2192736,0,416,F2
Sample_007_Region,114747-sample_1_lv_0046706_007,13,9.147084,11.723046,0,340,F2
Sample_007_Region,114748-sample_1_lv_0046706_007,0,-2.1494956,7.6051207,0,8,Macro_1
